Date,Month,Channel,Campaign,Device,Visitors,Leads,Qualified_Leads,Proposals,Customers,Avg_Deal_Value,Revenue,Ad_Spend,ROI_%
2024-06-12,2024-06,Social Media,Summer Sale,Mobile,95,15,4,1,0,1072,0,105.3,-100.0
2024-02-21,2024-02,Email Campaign,Retargeting,Desktop,488,222,138,70,41,1953,80073,5230.32,1430.9
2024-10-12,2024-10,Email Campaign,Summer Sale,Mobile,279,129,68,35,17,1803,30651,2306.52,1228.9
2024-08-03,2024-08,Email Campaign,Product Launch,Mobile,98,42,23,12,6,1699,10194,1281.0,695.8
2024-06-09,2024-06,Paid Ads,Retargeting,Tablet,163,42,14,5,1,1922,1922,617.4,211.3
2024-12-11,2024-12,Referral,Summer Sale,Mobile,269,124,86,60,33,1394,46002,2481.24,1754.0
2024-03-26,2024-03,Social Media,Brand Awareness,Desktop,196,30,9,3,0,1345,0,1040.1,-100.0
2024-05-02,2024-05,Organic Search,Newsletter,Desktop,318,86,47,22,9,843,7587,3120.94,143.1
2024-12-28,2024-12,Email Campaign,Summer Sale,Desktop,479,195,124,61,27,744,20088,5639.4,256.2
2024-04-08,2024-04,Organic Search,Brand Awareness,Desktop,329,107,63,32,14,1280,17920,1312.89,1264.9
2024-02-19,2024-02,Organic Search,Summer Sale,Mobile,397,122,58,27,11,213,2343,1426.18,64.3
2024-06-17,2024-06,Social Media,Summer Sale,Desktop,249,44,13,4,1,1405,1405,523.6,168.3
2024-08-10,2024-08,Organic Search,Brand Awareness,Mobile,478,170,98,44,20,987,19740,3248.7,507.6
2024-11-26,2024-11,Referral,Brand Awareness,Desktop,464,201,126,84,52,1620,84240,6472.2,1201.6
2024-01-05,2024-01,Paid Ads,Product Launch,Mobile,393,93,37,15,4,1456,5824,1275.03,356.8
2024-08-08,2024-08,Paid Ads,Brand Awareness,Tablet,151,40,16,5,2,1522,3044,1388.8,119.2
2024-06-14,2024-06,Organic Search,Newsletter,Desktop,443,136,78,41,19,370,7030,2647.92,165.5
2024-07-01,2024-07,Email Campaign,Summer Sale,Desktop,197,93,59,32,16,1269,20304,1241.55,1535.4
2024-09-08,2024-09,Social Media,Summer Sale,Desktop,254,50,18,6,1,762,762,636.5,19.7
2024-03-07,2024-03,Organic Search,Product Launch,Desktop,271,93,50,25,9,1162,10458,2671.89,291.4
2024-10-23,2024-10,Email Campaign,Product Launch,Mobile,201,93,50,23,12,1290,15480,784.92,1872.2
2024-01-11,2024-01,Organic Search,Product Launch,Mobile,315,88,51,23,10,1984,19840,720.72,2652.8
2024-08-04,2024-08,Email Campaign,Summer Sale,Tablet,426,181,116,59,32,1156,36992,1589.18,2227.7
2024-02-23,2024-02,Referral,Newsletter,Tablet,352,162,99,67,39,1118,43602,2690.82,1520.4
2024-12-18,2024-12,Social Media,Brand Awareness,Desktop,323,63,24,10,3,633,1899,2346.75,-19.1
2024-10-13,2024-10,Organic Search,Retargeting,Mobile,373,108,65,32,13,1405,18265,1769.04,932.5
2024-04-05,2024-04,Organic Search,Product Launch,Desktop,417,134,67,38,14,1543,21602,4022.68,437.0
2024-02-12,2024-02,Organic Search,Brand Awareness,Mobile,286,83,43,20,8,1045,8360,2251.79,271.3
2024-07-12,2024-07,Organic Search,Product Launch,Desktop,231,79,38,17,6,672,4032,2838.47,42.0
2024-06-14,2024-06,Paid Ads,Retargeting,Desktop,106,25,10,3,1,669,669,947.5,-29.4
2024-10-26,2024-10,Organic Search,Product Launch,Desktop,354,114,59,25,12,1086,13032,3751.74,247.4
2024-08-29,2024-08,Organic Search,Newsletter,Mobile,107,36,17,8,4,289,1156,484.56,138.6
2024-02-21,2024-02,Referral,Retargeting,Mobile,437,214,142,85,57,1546,88122,6696.06,1216.0
2024-03-11,2024-03,Organic Search,Brand Awareness,Mobile,196,60,34,15,6,1881,11286,1108.8,917.9
2024-09-12,2024-09,Email Campaign,Summer Sale,Desktop,403,165,97,57,29,1944,56376,2542.65,2117.2
2024-04-11,2024-04,Referral,Newsletter,Desktop,138,72,52,36,22,1839,40458,559.44,7131.9
2024-01-14,2024-01,Social Media,Summer Sale,Desktop,202,35,10,3,0,1749,0,685.3,-100.0
2024-11-27,2024-11,Organic Search,Summer Sale,Mobile,417,142,71,34,14,811,11354,2051.9,453.3
2024-01-14,2024-01,Referral,Product Launch,Desktop,183,81,56,37,22,1822,40084,1771.47,2162.8
2024-07-12,2024-07,Paid Ads,Summer Sale,Tablet,355,110,47,20,7,643,4501,3764.2,19.6
2024-12-20,2024-12,Social Media,Newsletter,Mobile,359,64,19,7,1,1101,1101,448.0,145.8
2024-02-11,2024-02,Paid Ads,Brand Awareness,Mobile,82,22,9,3,1,889,889,380.82,133.4
2024-12-04,2024-12,Paid Ads,Product Launch,Mobile,202,61,21,9,3,403,1209,963.19,25.5
2024-09-25,2024-09,Paid Ads,Brand Awareness,Desktop,371,94,34,16,6,1294,7764,2878.28,169.7
2024-04-10,2024-04,Organic Search,Summer Sale,Desktop,277,100,59,30,12,1355,16260,890.0,1727.0
2024-12-29,2024-12,Referral,Retargeting,Mobile,418,208,141,79,50,754,37700,3952.0,853.9
2024-10-14,2024-10,Paid Ads,Product Launch,Mobile,379,103,44,17,6,358,2148,1996.14,7.6
2024-03-10,2024-03,Paid Ads,Brand Awareness,Mobile,419,128,44,17,7,331,2317,4979.2,-53.5
2024-08-28,2024-08,Organic Search,Product Launch,Mobile,381,139,87,37,17,1035,17595,3433.3,412.5
2024-04-24,2024-04,Email Campaign,Newsletter,Mobile,386,165,106,53,24,1545,37080,5562.15,566.6
2024-02-20,2024-02,Paid Ads,Retargeting,Desktop,214,65,26,11,3,366,1098,1067.95,2.8
2024-04-11,2024-04,Referral,Newsletter,Desktop,349,184,122,90,52,380,19760,2829.92,598.3
2024-09-29,2024-09,Referral,Product Launch,Desktop,343,193,145,84,55,1123,61765,6133.54,907.0
2024-05-18,2024-05,Social Media,Summer Sale,Desktop,380,67,22,9,3,1665,4995,788.59,533.4
2024-05-04,2024-05,Organic Search,Product Launch,Mobile,370,128,78,43,21,1338,28098,3365.12,735.0
2024-11-24,2024-11,Email Campaign,Brand Awareness,Desktop,147,59,36,22,11,1481,16291,1719.85,847.2
2024-03-08,2024-03,Email Campaign,Retargeting,Desktop,369,154,85,44,24,1226,29424,1353.66,2073.7
2024-09-09,2024-09,Social Media,Summer Sale,Tablet,189,34,12,4,1,495,495,1348.1,-63.3
2024-09-30,2024-09,Paid Ads,Newsletter,Mobile,129,36,12,4,1,1014,1014,915.12,10.8
2024-02-13,2024-02,Referral,Summer Sale,Mobile,345,186,141,103,67,1014,67938,3236.4,1999.2
2024-01-25,2024-01,Paid Ads,Product Launch,Desktop,101,25,10,4,1,1983,1983,157.25,1161.0
2024-12-22,2024-12,Social Media,Summer Sale,Mobile,183,32,10,4,1,1658,1658,826.24,100.7
2024-08-25,2024-08,Paid Ads,Summer Sale,Desktop,141,40,15,6,2,1624,3248,1132.4,186.8
2024-04-24,2024-04,Paid Ads,Product Launch,Desktop,138,44,17,6,2,453,906,601.48,50.6
2024-08-29,2024-08,Social Media,Retargeting,Mobile,480,84,30,10,3,916,2748,1554.0,76.8
2024-09-08,2024-09,Social Media,Retargeting,Mobile,379,71,23,7,1,1518,1518,1505.2,0.9
2024-04-12,2024-04,Organic Search,Newsletter,Desktop,220,64,30,15,6,1488,8928,971.52,819.0
2024-01-07,2024-01,Email Campaign,Summer Sale,Mobile,171,78,48,25,13,1021,13273,765.96,1632.9
2024-11-04,2024-11,Email Campaign,Summer Sale,Tablet,191,73,48,22,11,1850,20350,2152.77,845.3
2024-05-01,2024-05,Paid Ads,Newsletter,Mobile,81,20,6,2,0,939,0,620.4,-100.0
2024-10-19,2024-10,Organic Search,Brand Awareness,Desktop,113,37,17,8,3,1948,5844,858.4,580.8
2024-04-04,2024-04,Paid Ads,Retargeting,Desktop,133,34,15,6,1,1074,1074,671.5,59.9
2024-05-21,2024-05,Paid Ads,Summer Sale,Desktop,443,134,46,21,7,1557,10899,2000.62,444.8
2024-03-20,2024-03,Paid Ads,Newsletter,Mobile,194,57,23,10,4,1449,5796,1805.76,221.0
2024-08-03,2024-08,Social Media,Product Launch,Mobile,423,75,27,11,2,463,926,1977.75,-53.2
2024-10-20,2024-10,Email Campaign,Summer Sale,Desktop,282,114,73,41,18,1590,28620,630.42,4439.8
2024-10-21,2024-10,Organic Search,Product Launch,Desktop,324,96,58,27,10,1319,13190,2193.6,501.3
2024-11-03,2024-11,Referral,Summer Sale,Tablet,381,214,135,94,63,770,48510,1570.76,2988.3
2024-02-18,2024-02,Paid Ads,Newsletter,Desktop,373,89,35,15,6,914,5484,2428.81,125.8
2024-01-12,2024-01,Email Campaign,Retargeting,Mobile,469,212,142,89,41,1506,61746,1426.76,4227.7
2024-12-26,2024-12,Social Media,Retargeting,Mobile,396,63,23,9,2,1830,3660,1200.78,204.8
2024-02-28,2024-02,Paid Ads,Brand Awareness,Mobile,174,49,22,8,3,1344,4032,1603.28,151.5
2024-12-25,2024-12,Organic Search,Newsletter,Mobile,210,74,40,17,8,1295,10360,495.8,1989.6
2024-02-20,2024-02,Referral,Summer Sale,Desktop,408,220,144,101,66,1433,94578,8300.6,1039.4
2024-11-27,2024-11,Email Campaign,Brand Awareness,Mobile,449,208,114,53,30,1830,54900,7346.56,647.3
2024-12-26,2024-12,Referral,Product Launch,Mobile,328,149,115,66,43,602,25886,1582.38,1535.9
2024-09-25,2024-09,Paid Ads,Retargeting,Tablet,487,143,60,21,7,1379,9653,4252.82,127.0
2024-04-23,2024-04,Organic Search,Product Launch,Mobile,221,76,37,17,7,1384,9688,1022.2,847.8
2024-10-23,2024-10,Social Media,Retargeting,Desktop,448,79,26,8,2,942,1884,1873.88,0.5
2024-03-09,2024-03,Email Campaign,Product Launch,Tablet,484,209,119,68,34,810,27540,2700.28,919.9
2024-11-29,2024-11,Organic Search,Retargeting,Desktop,389,136,84,37,16,1946,31136,2491.52,1149.7
2024-03-23,2024-03,Paid Ads,Product Launch,Desktop,436,137,49,21,6,1172,7032,3727.77,88.6
2024-03-24,2024-03,Paid Ads,Product Launch,Desktop,438,107,39,15,6,1326,7956,4254.32,87.0
2024-12-11,2024-12,Referral,Summer Sale,Tablet,309,168,111,62,42,517,21714,4438.56,389.2
2024-06-10,2024-06,Email Campaign,Newsletter,Desktop,416,157,89,50,24,227,5448,1108.42,391.5
2024-11-08,2024-11,Paid Ads,Product Launch,Desktop,415,131,58,24,8,740,5920,5005.51,18.3
2024-04-26,2024-04,Organic Search,Brand Awareness,Desktop,350,114,57,32,13,1889,24557,1943.7,1163.4
2024-06-12,2024-06,Paid Ads,Retargeting,Desktop,280,84,36,16,5,1101,5505,2141.16,157.1
2024-03-28,2024-03,Paid Ads,Brand Awareness,Desktop,296,74,25,9,3,1790,5370,1752.32,206.5
2024-02-24,2024-02,Paid Ads,Newsletter,Mobile,331,90,36,13,5,418,2090,1848.6,13.1
2024-09-17,2024-09,Organic Search,Brand Awareness,Mobile,183,62,32,16,6,1757,10542,729.74,1344.6
2024-01-02,2024-01,Organic Search,Brand Awareness,Tablet,152,54,28,15,5,667,3335,2093.04,59.3
2024-02-21,2024-02,Paid Ads,Summer Sale,Desktop,149,41,18,6,2,249,498,1186.13,-58.0
2024-10-25,2024-10,Organic Search,Product Launch,Desktop,496,172,87,42,19,616,11704,875.48,1236.9
2024-12-28,2024-12,Organic Search,Newsletter,Desktop,481,164,90,43,19,1030,19570,1359.56,1339.4
2024-09-21,2024-09,Paid Ads,Product Launch,Tablet,407,108,45,16,5,646,3230,1069.2,202.1
2024-05-02,2024-05,Paid Ads,Newsletter,Desktop,324,79,27,11,4,794,3176,1265.58,151.0
2024-02-08,2024-02,Paid Ads,Product Launch,Mobile,270,68,30,11,3,1331,3993,1422.56,180.7
2024-07-03,2024-07,Paid Ads,Product Launch,Desktop,239,71,31,14,5,872,4360,1486.03,193.4
2024-01-11,2024-01,Social Media,Summer Sale,Mobile,476,97,34,13,4,1494,5976,2939.1,103.3
2024-09-02,2024-09,Paid Ads,Summer Sale,Mobile,360,97,41,17,6,1409,8454,1477.31,472.3
2024-06-11,2024-06,Paid Ads,Summer Sale,Mobile,467,140,59,21,7,1651,11557,5191.2,122.6
2024-09-14,2024-09,Social Media,Product Launch,Desktop,332,52,16,5,1,459,459,352.04,30.4
2024-10-01,2024-10,Paid Ads,Newsletter,Mobile,233,69,28,10,3,291,873,439.53,98.6
2024-12-28,2024-12,Organic Search,Brand Awareness,Mobile,398,120,73,31,15,1220,18300,2904.0,530.2
2024-05-20,2024-05,Paid Ads,Newsletter,Mobile,373,91,38,15,6,313,1878,1726.27,8.8
2024-05-08,2024-05,Paid Ads,Brand Awareness,Mobile,391,99,42,16,5,1748,8740,1745.37,400.8
2024-10-06,2024-10,Organic Search,Brand Awareness,Desktop,159,45,28,13,5,259,1295,755.1,71.5
2024-10-30,2024-10,Social Media,Product Launch,Desktop,322,63,24,9,3,1158,3474,791.91,338.7
2024-09-14,2024-09,Paid Ads,Retargeting,Mobile,187,47,16,6,2,1260,2520,886.89,184.1
2024-10-29,2024-10,Referral,Retargeting,Mobile,308,175,118,79,42,721,30282,1648.5,1736.9
2024-03-08,2024-03,Email Campaign,Brand Awareness,Mobile,282,116,63,38,18,1723,31014,2721.36,1039.7
2024-04-07,2024-04,Organic Search,Retargeting,Desktop,81,26,13,6,2,366,732,140.92,419.4
2024-03-14,2024-03,Organic Search,Product Launch,Mobile,144,43,20,9,3,408,1224,314.33,289.4
2024-06-13,2024-06,Organic Search,Retargeting,Mobile,288,88,44,20,9,1283,11547,1183.6,875.6
2024-08-30,2024-08,Organic Search,Summer Sale,Desktop,317,98,51,28,11,1479,16269,1795.36,806.2
2024-10-24,2024-10,Organic Search,Newsletter,Desktop,295,82,44,21,8,1854,14832,2415.72,514.0
2024-12-25,2024-12,Social Media,Retargeting,Desktop,484,91,31,11,3,510,1530,1667.12,-8.2
2024-09-16,2024-09,Organic Search,Brand Awareness,Mobile,287,90,47,21,10,815,8150,3384.0,140.8
2024-03-27,2024-03,Organic Search,Retargeting,Desktop,209,60,32,16,7,916,6412,739.2,767.4
2024-05-22,2024-05,Email Campaign,Product Launch,Desktop,317,115,62,34,15,913,13695,2559.9,435.0
2024-03-01,2024-03,Paid Ads,Retargeting,Desktop,260,78,31,13,4,1552,6208,1804.14,244.1
2024-05-04,2024-05,Organic Search,Summer Sale,Mobile,102,34,19,9,4,430,1720,521.9,229.6
2024-10-25,2024-10,Email Campaign,Summer Sale,Mobile,167,69,36,22,10,1942,19420,2717.91,614.5
2024-07-13,2024-07,Paid Ads,Retargeting,Desktop,421,113,43,17,6,791,4746,3665.72,29.5
2024-12-27,2024-12,Social Media,Brand Awareness,Tablet,373,69,26,10,3,1562,4686,1680.15,178.9
2024-05-06,2024-05,Organic Search,Product Launch,Desktop,236,86,49,22,11,247,2717,3202.64,-15.2
2024-03-23,2024-03,Social Media,Retargeting,Desktop,331,58,23,7,1,956,956,353.8,170.2
2024-10-11,2024-10,Paid Ads,Brand Awareness,Mobile,404,129,45,20,7,1752,12264,870.75,1308.4
2024-01-27,2024-01,Paid Ads,Retargeting,Tablet,211,56,22,9,3,899,2697,1906.8,41.4
2024-03-07,2024-03,Paid Ads,Brand Awareness,Desktop,151,36,14,5,1,576,576,644.04,-10.6
2024-07-15,2024-07,Organic Search,Product Launch,Desktop,266,97,54,23,9,1136,10224,1401.65,629.4
2024-02-10,2024-02,Referral,Summer Sale,Desktop,323,184,122,73,49,337,16513,1983.52,732.5
2024-01-05,2024-01,Email Campaign,Product Launch,Desktop,117,52,29,14,6,837,5022,1004.64,399.9
2024-05-14,2024-05,Paid Ads,Brand Awareness,Desktop,418,109,47,17,6,510,3060,4312.04,-29.0
2024-06-08,2024-06,Email Campaign,Retargeting,Desktop,255,111,70,40,19,1276,24244,3175.71,663.4
2024-02-03,2024-02,Social Media,Newsletter,Mobile,393,64,23,8,2,1493,2986,433.92,588.1
2024-09-21,2024-09,Social Media,Newsletter,Mobile,439,90,35,11,3,1792,5376,633.6,748.5
2024-12-30,2024-12,Organic Search,Product Launch,Desktop,190,63,34,18,8,406,3248,2517.48,29.0
2024-09-30,2024-09,Organic Search,Brand Awareness,Desktop,359,122,74,37,15,1643,24645,3451.38,614.1
2024-11-26,2024-11,Referral,Product Launch,Mobile,343,187,148,84,53,521,27613,7377.15,274.3
2024-08-31,2024-08,Referral,Brand Awareness,Mobile,456,234,149,94,58,756,43848,2129.4,1959.2
2024-01-03,2024-01,Social Media,Brand Awareness,Mobile,270,44,14,5,1,579,579,1204.28,-51.9
2024-03-22,2024-03,Social Media,Retargeting,Desktop,353,70,26,10,2,1265,2530,1127.0,124.5
2024-08-30,2024-08,Social Media,Product Launch,Desktop,281,51,17,5,1,911,911,1739.1,-47.6
2024-05-14,2024-05,Social Media,Brand Awareness,Mobile,192,30,11,4,1,1987,1987,611.4,225.0
2024-03-20,2024-03,Organic Search,Newsletter,Desktop,408,136,77,43,19,709,13471,1127.44,1094.8
2024-12-02,2024-12,Social Media,Brand Awareness,Mobile,143,22,6,2,0,1813,0,610.06,-100.0
2024-08-12,2024-08,Organic Search,Brand Awareness,Desktop,398,145,84,35,14,682,9548,1909.65,400.0
2024-02-10,2024-02,Organic Search,Summer Sale,Mobile,314,95,49,22,11,1060,11660,2743.6,325.0
2024-09-22,2024-09,Email Campaign,Summer Sale,Desktop,443,177,100,53,27,477,12879,6230.4,106.7
2024-04-02,2024-04,Paid Ads,Newsletter,Desktop,302,84,35,14,5,1777,8885,698.04,1172.8
2024-04-30,2024-04,Paid Ads,Brand Awareness,Desktop,149,43,19,7,2,561,1122,340.56,229.5
2024-06-22,2024-06,Paid Ads,Summer Sale,Tablet,177,52,22,8,3,902,2706,1146.08,136.1
2024-07-06,2024-07,Paid Ads,Brand Awareness,Mobile,167,40,18,6,2,433,866,925.2,-6.4
2024-10-21,2024-10,Organic Search,Brand Awareness,Mobile,195,62,37,17,7,942,6594,950.46,593.8
2024-06-14,2024-06,Organic Search,Summer Sale,Desktop,386,108,64,29,12,684,8208,2916.0,181.5
2024-09-03,2024-09,Referral,Brand Awareness,Mobile,433,232,146,85,49,282,13818,3881.36,256.0
2024-08-23,2024-08,Email Campaign,Retargeting,Desktop,486,197,106,50,29,1135,32915,1424.31,2210.9
2024-04-09,2024-04,Organic Search,Summer Sale,Mobile,377,104,62,33,12,1187,14244,3057.6,365.9
2024-02-13,2024-02,Paid Ads,Product Launch,Mobile,387,97,32,13,4,1196,4784,3843.14,24.5
2024-08-01,2024-08,Referral,Summer Sale,Mobile,419,199,158,91,53,646,34238,4497.4,661.3
2024-03-27,2024-03,Referral,Newsletter,Desktop,358,170,127,90,59,1337,78883,6602.8,1094.7
2024-04-05,2024-04,Social Media,Newsletter,Tablet,91,17,5,1,0,1211,0,262.14,-100.0
2024-08-27,2024-08,Organic Search,Summer Sale,Mobile,151,48,27,12,5,1300,6500,1860.96,249.3
2024-12-02,2024-12,Organic Search,Product Launch,Desktop,90,29,13,6,2,740,1480,754.0,96.3
2024-02-21,2024-02,Social Media,Retargeting,Desktop,361,73,28,10,3,619,1857,1660.02,11.9
2024-03-04,2024-03,Email Campaign,Brand Awareness,Mobile,392,159,86,43,22,642,14124,4116.51,243.1
2024-04-22,2024-04,Paid Ads,Product Launch,Desktop,462,111,39,14,6,1912,11472,1255.41,813.8
2024-08-11,2024-08,Paid Ads,Summer Sale,Desktop,384,102,37,17,6,551,3306,1297.44,154.8
2024-06-23,2024-06,Organic Search,Retargeting,Desktop,407,114,65,34,15,1984,29760,2590.08,1049.0
2024-05-20,2024-05,Referral,Summer Sale,Mobile,205,98,72,44,29,1558,45182,1050.56,4200.8
2024-10-11,2024-10,Email Campaign,Product Launch,Desktop,475,183,101,57,32,1399,44768,938.79,4668.7
2024-10-15,2024-10,Paid Ads,Summer Sale,Mobile,91,27,11,5,1,200,200,511.38,-60.9
2024-11-06,2024-11,Referral,Newsletter,Mobile,214,112,71,52,29,1985,57565,3011.68,1811.4
2024-04-19,2024-04,Social Media,Newsletter,Desktop,224,45,18,6,1,444,444,607.5,-26.9
2024-05-26,2024-05,Social Media,Brand Awareness,Mobile,499,89,30,11,2,446,892,856.18,4.2
2024-08-23,2024-08,Email Campaign,Product Launch,Mobile,417,171,92,50,25,1726,43150,3729.51,1057.0
2024-09-11,2024-09,Email Campaign,Retargeting,Tablet,415,192,109,64,36,1396,50256,6405.12,684.6
2024-05-17,2024-05,Referral,Newsletter,Mobile,101,48,29,16,9,948,8532,1180.8,622.6
2024-04-29,2024-04,Social Media,Product Launch,Desktop,393,66,22,8,2,726,1452,1072.5,35.4
2024-07-12,2024-07,Paid Ads,Retargeting,Mobile,216,56,24,9,2,1849,3698,1302.0,184.0
2024-08-22,2024-08,Organic Search,Summer Sale,Desktop,229,71,33,18,7,1790,12530,1926.23,550.5
2024-02-17,2024-02,Email Campaign,Summer Sale,Desktop,473,183,108,58,27,1397,37719,4739.7,695.8
2024-03-07,2024-03,Email Campaign,Newsletter,Desktop,328,132,68,32,14,1293,18102,2601.72,595.8
2024-11-20,2024-11,Paid Ads,Summer Sale,Mobile,362,98,38,17,6,1392,8352,2567.6,225.3
2024-04-16,2024-04,Paid Ads,Newsletter,Mobile,256,78,34,15,5,1334,6670,1474.2,352.4
2024-03-28,2024-03,Social Media,Product Launch,Mobile,481,95,36,15,4,1004,4016,3315.5,21.1
2024-01-05,2024-01,Paid Ads,Summer Sale,Tablet,310,87,33,13,5,547,2735,1319.79,107.2
2024-02-26,2024-02,Paid Ads,Summer Sale,Desktop,393,103,36,16,6,1247,7482,3801.73,96.8
2024-03-07,2024-03,Social Media,Summer Sale,Mobile,194,32,9,3,0,592,0,269.12,-100.0
2024-01-10,2024-01,Referral,Brand Awareness,Desktop,286,126,80,49,25,687,17175,942.48,1722.3
2024-04-04,2024-04,Organic Search,Brand Awareness,Desktop,203,61,33,16,8,846,6768,1821.46,271.6
2024-12-08,2024-12,Social Media,Newsletter,Desktop,315,55,19,6,1,579,579,1203.95,-51.9
2024-05-06,2024-05,Referral,Brand Awareness,Desktop,320,140,84,59,33,839,27687,2968.0,832.9
2024-01-29,2024-01,Organic Search,Brand Awareness,Mobile,196,61,38,16,7,1274,8918,617.32,1344.6
2024-10-20,2024-10,Organic Search,Summer Sale,Desktop,387,123,70,37,18,530,9540,2856.06,234.0
2024-10-19,2024-10,Organic Search,Retargeting,Desktop,464,134,64,36,17,968,16456,3253.52,405.8
2024-03-05,2024-03,Paid Ads,Product Launch,Mobile,492,130,53,23,7,1211,8477,2021.5,319.3
2024-07-09,2024-07,Social Media,Brand Awareness,Mobile,265,48,17,5,1,273,273,451.2,-39.5
2024-09-19,2024-09,Social Media,Summer Sale,Tablet,136,22,7,2,0,629,0,115.94,-100.0
2024-12-20,2024-12,Email Campaign,Summer Sale,Desktop,127,60,30,17,7,1271,8897,1753.8,407.3
2024-02-01,2024-02,Paid Ads,Brand Awareness,Mobile,371,114,44,20,6,1443,8658,4165.56,107.8
2024-02-26,2024-02,Organic Search,Product Launch,Tablet,244,84,49,24,10,1962,19620,2375.52,725.9
2024-01-21,2024-01,Paid Ads,Brand Awareness,Mobile,370,113,41,16,6,837,5022,3395.65,47.9
2024-09-24,2024-09,Referral,Newsletter,Mobile,495,269,201,113,77,1598,123046,9102.96,1251.7
2024-06-27,2024-06,Email Campaign,Summer Sale,Desktop,255,109,74,38,18,517,9306,3900.02,138.6
2024-06-14,2024-06,Email Campaign,Brand Awareness,Desktop,233,103,64,40,21,1035,21735,3878.98,460.3
2024-03-31,2024-03,Paid Ads,Summer Sale,Mobile,125,30,10,4,1,1915,1915,882.3,117.0
2024-10-04,2024-10,Paid Ads,Retargeting,Tablet,369,109,49,22,7,314,2198,1517.28,44.9
2024-03-30,2024-03,Organic Search,Summer Sale,Desktop,274,85,47,20,9,451,4059,2230.4,82.0
2024-07-22,2024-07,Organic Search,Newsletter,Desktop,338,107,66,36,14,1010,14140,2689.98,425.7
2024-09-16,2024-09,Paid Ads,Brand Awareness,Mobile,447,121,47,18,7,1278,8946,2473.24,261.7
2024-04-02,2024-04,Paid Ads,Brand Awareness,Desktop,170,52,19,7,2,952,1904,1228.24,55.0
2024-03-02,2024-03,Social Media,Summer Sale,Tablet,260,48,17,6,2,371,742,1029.6,-27.9
2024-02-09,2024-02,Organic Search,Summer Sale,Desktop,190,66,40,19,7,578,4046,1931.82,109.4
2024-07-15,2024-07,Email Campaign,Product Launch,Mobile,155,63,39,18,8,1511,12088,1635.48,639.1
2024-10-29,2024-10,Organic Search,Summer Sale,Mobile,153,48,28,12,4,478,1912,320.16,497.2
2024-09-06,2024-09,Referral,Summer Sale,Desktop,221,104,70,46,24,670,16080,1104.48,1355.9
2024-04-08,2024-04,Email Campaign,Product Launch,Mobile,246,95,57,27,15,1412,21180,2841.45,645.4
2024-07-09,2024-07,Paid Ads,Brand Awareness,Desktop,350,85,29,13,4,879,3516,2292.45,53.4
2024-07-11,2024-07,Social Media,Retargeting,Tablet,170,28,10,4,1,782,782,777.28,0.6
2024-07-31,2024-07,Social Media,Brand Awareness,Desktop,462,94,35,11,3,1624,4872,1343.26,262.7
2024-07-26,2024-07,Referral,Newsletter,Mobile,369,164,130,78,47,973,45731,3329.2,1273.6
2024-02-01,2024-02,Paid Ads,Brand Awareness,Desktop,99,31,11,4,1,1596,1596,527.31,202.7
2024-07-20,2024-07,Email Campaign,Newsletter,Mobile,126,57,37,20,10,1489,14890,2221.86,570.2
2024-07-15,2024-07,Paid Ads,Summer Sale,Desktop,161,47,17,6,2,1879,3758,883.13,325.5
2024-07-08,2024-07,Organic Search,Summer Sale,Mobile,459,126,71,39,15,1151,17265,648.9,2560.7
2024-07-28,2024-07,Email Campaign,Summer Sale,Mobile,281,110,65,40,17,1102,18734,1937.1,867.1
